"subexperiment","participant_id","redundancy","tab_away_count","target_orientation","started_outof_center","too_fast_trigger","num_items","response_RT_from_start","response_error_deg","duration_ms","response_orientation_360","response_RT","leave_center_RT","cue_type","too_slow_trigger","trial_event","trial_number"
2,"11",0,0,NA,"[False]","[False]",6,"[1410.3999999761581]","[1.3709946955356997]",250,NA,"[198.89999997615814]","[1211.5]","NR-cue","[False]","stimulus_wheel_display_event",1
2,"11",0,0,NA,"[False]","[False]",6,"[1785.7999999523163]","[101.75865034784223]",150,NA,"[435.2000000476837]","[1350.5999999046326]","NR-cue","[False]","stimulus_wheel_display_event",2
2,"11",1,0,NA,"[False]","[False]",6,"[2805.8000000715256]","[137.8864185438646]",150,NA,"[234.5]","[2571.3000000715256]","R-cue","[False]","stimulus_wheel_display_event",3
2,"11",1,0,NA,"[False]","[False]",6,"[1976.5]","[-128.34777721969368]",250,NA,"[301.10000002384186]","[1675.3999999761581]","R-cue","[False]","stimulus_wheel_display_event",4
2,"11",1,0,NA,"[False]","[False]",6,"[5831.5]","[59.08437149159647]",250,NA,"[215.60000002384186]","[5615.899999976158]","R-cue","[True]","stimulus_wheel_display_event",5
2,"11",0,0,NA,"[False]","[False]",4,"[1945.8999999761581]","[-84.33493348775565]",150,NA,"[149.69999992847443]","[1796.2000000476837]","NR-cue","[False]","stimulus_wheel_display_event",6
2,"11",0,0,NA,"[False]","[False]",6,"[1910.6000000238419]","[32.36663806472495]",150,NA,"[264.7999999523163]","[1645.8000000715256]","Baseline","[False]","stimulus_wheel_display_event",7
2,"11",0,0,NA,"[False]","[False]",6,"[2030.3000000715256]","[-68.62722131553815]",250,NA,"[350.10000002384186]","[1680.2000000476837]","NR-cue","[False]","stimulus_wheel_display_event",8
2,"11",0,0,NA,"[False]","[False]",4,"[1757.2000000476837]","[19.041932570765965]",150,NA,"[366.2000000476837]","[1391]","NR-cue","[False]","stimulus_wheel_display_event",9
2,"11",0,0,NA,"[False]","[False]",6,"[2310.5]","[33.06444962991117]",150,NA,"[179]","[2131.5]","Baseline","[False]","stimulus_wheel_display_event",10
2,"11",1,0,NA,"[False]","[False]",6,"[1721.3999999761581]","[11.47099311816089]",250,NA,"[266.2000000476837]","[1455.1999999284744]","R-cue","[False]","stimulus_wheel_display_event",11
2,"11",1,0,NA,"[False]","[False]",4,"[2040.6999999284744]","[56.458355249175725]",50,NA,"[350.10000002384186]","[1690.5999999046326]","R-cue","[False]","stimulus_wheel_display_event",12
2,"11",0,0,NA,"[False]","[False]",4,"[2010.8999999761581]","[-6.36245711554011]",50,NA,"[214.5]","[1796.3999999761581]","NR-cue","[False]","stimulus_wheel_display_event",13
2,"11",1,0,NA,"[False]","[False]",4,"[1725.3999999761581]","[17.978409860956617]",150,NA,"[264.5]","[1460.8999999761581]","R-cue","[False]","stimulus_wheel_display_event",14
2,"11",1,0,NA,"[False]","[False]",4,"[1770.4000000953674]","[-33.769947286060244]",250,NA,"[264.7000000476837]","[1505.7000000476837]","R-cue","[False]","stimulus_wheel_display_event",15
2,"11",1,0,NA,"[False]","[False]",4,"[1640.2999999523163]","[41.51552487307646]",150,NA,"[268.6999999284744]","[1371.6000000238419]","R-cue","[False]","stimulus_wheel_display_event",16
2,"11",0,0,NA,"[False]","[False]",6,"[1981.1000000238419]","[-29.694240466689166]",50,NA,"[235.20000004768372]","[1745.8999999761581]","Baseline","[False]","stimulus_wheel_display_event",17
2,"11",0,0,NA,"[False]","[False]",4,"[1770.3000000715256]","[-21.988822521191537]",50,NA,"[219.80000007152557]","[1550.5]","NR-cue","[False]","stimulus_wheel_display_event",18
2,"11",0,0,NA,"[False]","[False]",6,"[1675.8999999761581]","[-151.88394832664414]",250,NA,"[265.39999997615814]","[1410.5]","Baseline","[False]","stimulus_wheel_display_event",19
2,"11",1,0,NA,"[False]","[False]",4,"[1640.2000000476837]","[10.225927408966868]",50,NA,"[398.89999997615814]","[1241.3000000715256]","R-cue","[False]","stimulus_wheel_display_event",20
2,"11",1,0,NA,"[False]","[False]",6,"[1755.6000000238419]","[104.30484646876607]",50,NA,"[485.2999999523163]","[1270.3000000715256]","R-cue","[False]","stimulus_wheel_display_event",21
2,"11",1,0,NA,"[False]","[False]",4,"[1741.1000000238419]","[37.57320684270951]",50,NA,"[250.5]","[1490.6000000238419]","R-cue","[False]","stimulus_wheel_display_event",22
2,"11",0,0,NA,"[False]","[False]",6,"[1220.7999999523163]","[-114.43123587817888]",250,NA,"[200.19999992847443]","[1020.6000000238419]","NR-cue","[False]","stimulus_wheel_display_event",23
2,"11",1,0,NA,"[False]","[False]",6,"[1426.3999999761581]","[-1.6536339423449817]",250,NA,"[236.10000002384186]","[1190.2999999523163]","R-cue","[False]","stimulus_wheel_display_event",24
2,"11",1,0,NA,"[False]","[False]",6,"[1365.3999999761581]","[22.791407567973124]",50,NA,"[228.60000002384186]","[1136.7999999523163]","R-cue","[False]","stimulus_wheel_display_event",25
2,"11",0,0,NA,"[False]","[False]",4,"[2135.2000000476837]","[160.54815769897797]",50,NA,"[49.60000002384186]","[2085.600000023842]","Baseline","[False]","stimulus_wheel_display_event",26
2,"11",1,0,NA,"[False]","[False]",4,"[1476.2000000476837]","[-22.124186060462478]",150,NA,"[285.90000009536743]","[1190.2999999523163]","R-cue","[False]","stimulus_wheel_display_event",27
2,"11",1,0,NA,"[False]","[False]",4,"[1380.8999999761581]","[29.601294645004486]",50,NA,"[184.79999995231628]","[1196.1000000238419]","R-cue","[False]","stimulus_wheel_display_event",28
2,"11",1,0,NA,"[False]","[False]",6,"[2150.2999999523163]","[-33.10483858492967]",150,NA,"[564.6000000238419]","[1585.6999999284744]","R-cue","[False]","stimulus_wheel_display_event",29
2,"11",0,0,NA,"[False]","[False]",4,"[2320.9000000953674]","[43.84935171973257]",50,NA,"[300.40000009536743]","[2020.5]","NR-cue","[False]","stimulus_wheel_display_event",30
2,"11",1,0,NA,"[False]","[False]",4,"[1885.3000000715256]","[-106.37277868446188]",250,NA,"[149.40000009536743]","[1735.8999999761581]","R-cue","[False]","stimulus_wheel_display_event",31
2,"11",0,0,NA,"[False]","[False]",6,"[1757.1000000238419]","[-164.61964592655556]",50,NA,"[185.20000004768372]","[1571.8999999761581]","Baseline","[False]","stimulus_wheel_display_event",32
2,"11",0,0,NA,"[False]","[False]",4,"[1561.2999999523163]","[5.593447416027573]",150,NA,"[199.89999997615814]","[1361.3999999761581]","Baseline","[False]","stimulus_wheel_display_event",33
2,"11",0,0,NA,"[False]","[False]",4,"[2030.1999999284744]","[-11.366460663429791]",50,NA,"[215.09999990463257]","[1815.1000000238419]","Baseline","[False]","stimulus_wheel_display_event",34
2,"11",1,0,NA,"[False]","[False]",4,"[1830.8000000715256]","[-10.483838856406805]",250,NA,"[65.40000009536743]","[1765.3999999761581]","R-cue","[False]","stimulus_wheel_display_event",35
2,"11",1,0,NA,"[False]","[False]",6,"[1320.6000000238419]","[15.40232783821807]",250,NA,"[365.40000009536743]","[955.1999999284744]","R-cue","[False]","stimulus_wheel_display_event",36
2,"11",0,0,NA,"[False]","[False]",4,"[1375.3999999761581]","[-1.8966719676691355]",250,NA,"[218.69999992847443]","[1156.7000000476837]","NR-cue","[False]","stimulus_wheel_display_event",37
2,"11",1,0,NA,"[False]","[False]",6,"[1185.1000000238419]","[3.495988478188565]",150,NA,"[283.5]","[901.6000000238419]","R-cue","[False]","stimulus_wheel_display_event",38
2,"11",0,0,NA,"[False]","[False]",6,"[1391]","[55.2538377374448]",250,NA,"[235.60000002384186]","[1155.3999999761581]","Baseline","[False]","stimulus_wheel_display_event",39
2,"11",0,0,NA,"[False]","[False]",6,"[1395.3000000715256]","[-70.30571571014389]",150,NA,"[184.80000007152557]","[1210.5]","NR-cue","[False]","stimulus_wheel_display_event",40
2,"11",0,0,NA,"[False]","[False]",6,"[1281.1999999284744]","[-74.31385242626055]",50,NA,"[134.89999997615814]","[1146.2999999523163]","NR-cue","[False]","stimulus_wheel_display_event",41
2,"11",0,0,NA,"[False]","[False]",6,"[1336.2000000476837]","[55.56859202882748]",250,NA,"[215.20000004768372]","[1121]","Baseline","[False]","stimulus_wheel_display_event",42
2,"11",0,0,NA,"[False]","[False]",4,"[1376]","[40.36523906125967]",50,NA,"[185.60000002384186]","[1190.3999999761581]","Baseline","[False]","stimulus_wheel_display_event",43
2,"11",1,0,NA,"[False]","[False]",4,"[1301.1000000238419]","[17.345022904343807]",150,NA,"[131]","[1170.1000000238419]","R-cue","[False]","stimulus_wheel_display_event",44
2,"11",0,0,NA,"[False]","[False]",6,"[2010.9000000953674]","[-6.878539805109654]",150,NA,"[184.20000004768372]","[1826.7000000476837]","Baseline","[False]","stimulus_wheel_display_event",45
2,"11",0,0,NA,"[False]","[False]",6,"[1920.2999999523163]","[30.14915179896832]",150,NA,"[118.60000002384186]","[1801.6999999284744]","NR-cue","[False]","stimulus_wheel_display_event",46
2,"11",1,0,NA,"[False]","[False]",6,"[1356.2999999523163]","[13.814074834290352]",250,NA,"[236]","[1120.2999999523163]","R-cue","[False]","stimulus_wheel_display_event",47
2,"11",1,0,NA,"[False]","[False]",6,"[1351.2999999523163]","[8.342609317094514]",250,NA,"[200.09999990463257]","[1151.2000000476837]","R-cue","[False]","stimulus_wheel_display_event",48
2,"11",0,0,NA,"[False]","[False]",4,"[1132.1999999284744]","[-65.17383824181474]",50,NA,"[171.29999995231628]","[960.8999999761581]","NR-cue","[False]","stimulus_wheel_display_event",49
2,"11",0,0,NA,"[False]","[False]",4,"[2020.6000000238419]","[-28.708303899682733]",150,NA,"[630.2999999523163]","[1390.3000000715256]","Baseline","[False]","stimulus_wheel_display_event",50
2,"11",0,0,NA,"[False]","[False]",4,"[1895.2999999523163]","[-169.04341575685086]",150,NA,"[84.29999995231628]","[1811]","Baseline","[False]","stimulus_wheel_display_event",51
2,"11",0,0,NA,"[False]","[False]",6,"[1155.7000000476837]","[122.91838640669368]",250,NA,"[250.10000002384186]","[905.6000000238419]","Baseline","[False]","stimulus_wheel_display_event",52
2,"11",0,0,NA,"[False]","[False]",6,"[1416.1000000238419]","[22.96375653207349]",50,NA,"[200.39999997615814]","[1215.7000000476837]","NR-cue","[False]","stimulus_wheel_display_event",53
2,"11",0,0,NA,"[False]","[False]",4,"[1610.8000000715256]","[-6.062856114342935]",150,NA,"[248.70000004768372]","[1362.1000000238419]","Baseline","[False]","stimulus_wheel_display_event",54
2,"11",0,0,NA,"[False]","[False]",4,"[1545.1999999284744]","[-60.868281358498194]",150,NA,"[84.39999997615814]","[1460.7999999523163]","Baseline","[False]","stimulus_wheel_display_event",55
2,"11",0,0,NA,"[False]","[False]",6,"[1325.5]","[56.21204200204835]",250,NA,"[114.60000002384186]","[1210.8999999761581]","NR-cue","[False]","stimulus_wheel_display_event",56
2,"11",1,0,NA,"[False]","[False]",4,"[1471.8999999761581]","[-168.69446028754976]",250,NA,"[196.10000002384186]","[1275.7999999523163]","R-cue","[False]","stimulus_wheel_display_event",57
2,"11",0,0,NA,"[False]","[False]",4,"[1976.5]","[68.32682595212026]",250,NA,"[230.39999997615814]","[1746.1000000238419]","NR-cue","[False]","stimulus_wheel_display_event",58
2,"11",1,0,NA,"[False]","[False]",6,"[1105.3999999761581]","[37.90438268854609]",50,NA,"[149.20000004768372]","[956.1999999284744]","R-cue","[False]","stimulus_wheel_display_event",59
2,"11",1,0,NA,"[False]","[False]",6,"[1146.7000000476837]","[32.462561773637105]",250,NA,"[115.20000004768372]","[1031.5]","R-cue","[False]","stimulus_wheel_display_event",60
2,"11",0,0,NA,"[False]","[False]",6,"[1320.3000000715256]","[-22.381510160748235]",250,NA,"[150.10000002384186]","[1170.2000000476837]","Baseline","[False]","stimulus_wheel_display_event",61
2,"11",0,0,NA,"[False]","[False]",6,"[1155.5999999046326]","[138.37099469553573]",50,NA,"[179.69999992847443]","[975.8999999761581]","Baseline","[False]","stimulus_wheel_display_event",62
2,"11",0,0,NA,"[False]","[False]",6,"[1375.6000000238419]","[65.12373559624041]",250,NA,"[165.20000004768372]","[1210.3999999761581]","Baseline","[False]","stimulus_wheel_display_event",63
2,"11",0,0,NA,"[False]","[False]",4,"[1466.2000000476837]","[17.36392753160291]",50,NA,"[115.5]","[1350.7000000476837]","NR-cue","[False]","stimulus_wheel_display_event",64
2,"11",0,0,NA,"[False]","[False]",4,"[1411.1999999284744]","[-0.7781190691266602]",250,NA,"[219.10000002384186]","[1192.0999999046326]","Baseline","[False]","stimulus_wheel_display_event",65
2,"11",0,0,NA,"[False]","[False]",6,"[1600.7000000476837]","[5.539433873831626]",250,NA,"[234.70000004768372]","[1366]","Baseline","[False]","stimulus_wheel_display_event",66
2,"11",1,0,NA,"[False]","[False]",6,"[1275.2999999523163]","[62.27477570094072]",150,NA,"[249.79999995231628]","[1025.5]","R-cue","[False]","stimulus_wheel_display_event",67
2,"11",0,0,NA,"[False]","[False]",6,"[1955.5]","[-3.384157125951276]",150,NA,"[180]","[1775.5]","NR-cue","[False]","stimulus_wheel_display_event",68
2,"11",0,0,NA,"[False]","[False]",4,"[1385.3000000715256]","[174.9414863909144]",150,NA,"[249.89999997615814]","[1135.4000000953674]","Baseline","[False]","stimulus_wheel_display_event",69
2,"11",1,0,NA,"[False]","[False]",6,"[991.3000000715256]","[22.668160421752475]",250,NA,"[134.89999997615814]","[856.4000000953674]","R-cue","[False]","stimulus_wheel_display_event",70
2,"11",0,0,NA,"[False]","[False]",4,"[1546.8000000715256]","[-93.02076730562467]",250,NA,"[266.2000000476837]","[1280.6000000238419]","Baseline","[False]","stimulus_wheel_display_event",71
2,"11",0,0,NA,"[False]","[False]",6,"[1396.1000000238419]","[31.42679315729049]",250,NA,"[264.39999997615814]","[1131.7000000476837]","NR-cue","[False]","stimulus_wheel_display_event",72
2,"11",0,0,NA,"[False]","[False]",6,"[1256]","[104.54565070184145]",250,NA,"[214.59999990463257]","[1041.4000000953674]","NR-cue","[False]","stimulus_wheel_display_event",73
2,"11",0,0,NA,"[False]","[False]",6,"[1175.7000000476837]","[-52.035353186545024]",150,NA,"[184.29999995231628]","[991.4000000953674]","NR-cue","[False]","stimulus_wheel_display_event",74
2,"11",1,0,NA,"[False]","[False]",6,"[1531.3000000715256]","[27.863621507572248]",50,NA,"[49.300000071525574]","[1482]","R-cue","[False]","stimulus_wheel_display_event",75
2,"11",0,0,NA,"[False]","[False]",6,"[1200.3999999761581]","[98.12804747359667]",250,NA,"[214.30000007152557]","[986.0999999046326]","NR-cue","[False]","stimulus_wheel_display_event",76
2,"11",0,0,NA,"[False]","[False]",4,"[1251.0999999046326]","[-1.0724564072076817]",50,NA,"[234.19999992847443]","[1016.8999999761581]","NR-cue","[False]","stimulus_wheel_display_event",77
2,"11",0,0,NA,"[False]","[False]",4,"[1285.3999999761581]","[72.7135948863409]",250,NA,"[214]","[1071.3999999761581]","NR-cue","[False]","stimulus_wheel_display_event",78
2,"11",0,0,NA,"[False]","[False]",4,"[1245.3999999761581]","[20.925183708323175]",150,NA,"[149.79999995231628]","[1095.6000000238419]","NR-cue","[False]","stimulus_wheel_display_event",79
2,"11",1,0,NA,"[False]","[False]",4,"[1580.3000000715256]","[-90.45939515031853]",150,NA,"[434.5]","[1145.8000000715256]","R-cue","[False]","stimulus_wheel_display_event",80
2,"11",0,0,NA,"[False]","[False]",4,"[1156.7000000476837]","[47.79030868800555]",150,NA,"[150.39999997615814]","[1006.3000000715256]","NR-cue","[False]","stimulus_wheel_display_event",81
2,"11",1,0,NA,"[False]","[False]",4,"[1326.3999999761581]","[-33.65784555657865]",50,NA,"[50.299999952316284]","[1276.1000000238419]","R-cue","[False]","stimulus_wheel_display_event",82
2,"11",0,0,NA,"[False]","[False]",4,"[1445.5]","[60.68905848538856]",150,NA,"[199.60000002384186]","[1245.8999999761581]","NR-cue","[False]","stimulus_wheel_display_event",83
2,"11",0,0,NA,"[False]","[False]",6,"[1511.2999999523163]","[-82.76516601842533]",250,NA,"[165.10000002384186]","[1346.1999999284744]","Baseline","[False]","stimulus_wheel_display_event",84
2,"11",0,0,NA,"[False]","[False]",6,"[1211.7999999523163]","[-2.0295921915134727]",250,NA,"[101.10000002384186]","[1110.6999999284744]","NR-cue","[False]","stimulus_wheel_display_event",85
2,"11",1,0,NA,"[False]","[False]",6,"[1096.1000000238419]","[38.89952258845659]",150,NA,"[149.70000004768372]","[946.3999999761581]","R-cue","[False]","stimulus_wheel_display_event",86
2,"11",0,0,NA,"[False]","[False]",6,"[1521.0999999046326]","[39.306586629508786]",50,NA,"[200.29999995231628]","[1320.7999999523163]","NR-cue","[False]","stimulus_wheel_display_event",87
2,"11",0,0,NA,"[False]","[False]",6,"[1326.6000000238419]","[7.1017530847362025]",50,NA,"[195.30000007152557]","[1131.2999999523163]","Baseline","[False]","stimulus_wheel_display_event",88
2,"11",0,0,NA,"[False]","[False]",6,"[1037.1000000238419]","[113.65357933127314]",50,NA,"[150.89999997615814]","[886.2000000476837]","NR-cue","[False]","stimulus_wheel_display_event",89
2,"11",0,0,NA,"[False]","[False]",4,"[1710.6999999284744]","[6.079249664168458]",50,NA,"[469.5]","[1241.1999999284744]","NR-cue","[False]","stimulus_wheel_display_event",90
2,"11",0,0,NA,"[False]","[False]",6,"[1532]","[-52.460175998771064]",50,NA,"[236.20000004768372]","[1295.7999999523163]","Baseline","[False]","stimulus_wheel_display_event",91
2,"11",0,0,NA,"[False]","[False]",6,"[1420.4000000953674]","[133.328949638008]",150,NA,"[394.90000009536743]","[1025.5]","NR-cue","[False]","stimulus_wheel_display_event",92
2,"11",0,0,NA,"[False]","[False]",4,"[1706]","[54.14668669802177]",250,NA,"[149.60000002384186]","[1556.3999999761581]","NR-cue","[False]","stimulus_wheel_display_event",93
2,"11",0,0,NA,"[False]","[False]",4,"[1275.8999999761581]","[-59.86744556012695]",50,NA,"[350.5]","[925.3999999761581]","NR-cue","[False]","stimulus_wheel_display_event",94
2,"11",0,0,NA,"[False]","[False]",6,"[1425.7000000476837]","[174.58699386342346]",250,NA,"[134.39999997615814]","[1291.3000000715256]","NR-cue","[False]","stimulus_wheel_display_event",95
2,"11",1,0,NA,"[False]","[False]",4,"[1245.6000000238419]","[14.750655821093687]",50,NA,"[99.80000007152557]","[1145.7999999523163]","R-cue","[False]","stimulus_wheel_display_event",96
2,"11",1,0,NA,"[False]","[False]",6,"[1477.2000000476837]","[-67.02146104220185]",50,NA,"[195.20000004768372]","[1282]","R-cue","[False]","stimulus_wheel_display_event",97
2,"11",0,0,NA,"[False]","[False]",4,"[1282.1000000238419]","[-124.82346239903353]",50,NA,"[236.69999992847443]","[1045.4000000953674]","Baseline","[False]","stimulus_wheel_display_event",98
2,"11",0,0,NA,"[False]","[False]",6,"[1341.1000000238419]","[-126.02915480430602]",250,NA,"[365.6999999284744]","[975.4000000953674]","Baseline","[False]","stimulus_wheel_display_event",99
2,"11",0,0,NA,"[False]","[False]",6,"[1581]","[36.97084519569398]",250,NA,"[200.19999992847443]","[1380.8000000715256]","NR-cue","[False]","stimulus_wheel_display_event",100
2,"11",1,0,NA,"[False]","[False]",6,"[1205.8999999761581]","[-27.402327838218127]",50,NA,"[79.60000002384186]","[1126.2999999523163]","R-cue","[False]","stimulus_wheel_display_event",101
2,"11",0,0,NA,"[False]","[False]",6,"[1175.3999999761581]","[133.7241071729248]",150,NA,"[219.89999997615814]","[955.5]","Baseline","[False]","stimulus_wheel_display_event",102
2,"11",0,0,NA,"[False]","[False]",6,"[1641.7000000476837]","[-65.79887635452496]",150,NA,"[131.60000002384186]","[1510.1000000238419]","Baseline","[False]","stimulus_wheel_display_event",103
2,"11",1,0,NA,"[False]","[False]",6,"[1377.1000000238419]","[9.08415655877522]",250,NA,"[181.39999997615814]","[1195.7000000476837]","R-cue","[False]","stimulus_wheel_display_event",104
2,"11",1,0,NA,"[False]","[False]",4,"[1470.8999999761581]","[-133.10051016264254]",50,NA,"[229.60000002384186]","[1241.2999999523163]","R-cue","[False]","stimulus_wheel_display_event",105
2,"11",0,0,NA,"[False]","[False]",4,"[1060.2999999523163]","[53.98163936884936]",50,NA,"[79.19999992847443]","[981.1000000238419]","NR-cue","[False]","stimulus_wheel_display_event",106
2,"11",1,0,NA,"[False]","[False]",6,"[1570.4000000953674]","[26.032081862013086]",150,NA,"[248.90000009536743]","[1321.5]","R-cue","[False]","stimulus_wheel_display_event",107
2,"11",0,0,NA,"[False]","[False]",6,"[1315.8999999761581]","[-134.76486329289628]",150,NA,"[350.6999999284744]","[965.2000000476837]","Baseline","[False]","stimulus_wheel_display_event",108
2,"11",1,0,NA,"[False]","[False]",4,"[1051.1999999284744]","[10.78741713137947]",50,NA,"[64.69999992847443]","[986.5]","R-cue","[False]","stimulus_wheel_display_event",109
2,"11",1,0,NA,"[False]","[False]",4,"[1056.3999999761581]","[-3.937285274274643]",250,NA,"[115.19999992847443]","[941.2000000476837]","R-cue","[False]","stimulus_wheel_display_event",110
2,"11",0,0,NA,"[False]","[False]",6,"[1506]","[-7.470505795162239]",250,NA,"[165]","[1341]","Baseline","[False]","stimulus_wheel_display_event",111
2,"11",1,0,NA,"[False]","[False]",6,"[1391.3000000715256]","[10.455241124993222]",150,NA,"[264.90000009536743]","[1126.3999999761581]","R-cue","[False]","stimulus_wheel_display_event",112
2,"11",0,0,NA,"[False]","[False]",4,"[1506]","[-24.45693899994211]",250,NA,"[200]","[1306]","Baseline","[False]","stimulus_wheel_display_event",113
2,"11",0,0,NA,"[False]","[False]",6,"[1726.1000000238419]","[-30.935673446421163]",250,NA,"[234.29999995231628]","[1491.8000000715256]","NR-cue","[False]","stimulus_wheel_display_event",114
2,"11",0,0,NA,"[False]","[False]",4,"[1266.7999999523163]","[-44.25929164376714]",250,NA,"[231.19999992847443]","[1035.6000000238419]","NR-cue","[False]","stimulus_wheel_display_event",115
2,"11",1,0,NA,"[False]","[False]",6,"[1195.6000000238419]","[7.4572100923242886]",50,NA,"[214.89999997615814]","[980.7000000476837]","R-cue","[False]","stimulus_wheel_display_event",116
2,"11",0,0,NA,"[True]","[False]",4,"[1330.7000000476837]","[45.45466469125117]",250,NA,"[1155.3999999761581]","[None]","NR-cue","[False]","stimulus_wheel_display_event",117
2,"11",0,0,NA,"[False]","[False]",4,"[1425.2999999523163]","[90.29960805605421]",150,NA,"[134]","[1291.2999999523163]","NR-cue","[False]","stimulus_wheel_display_event",118
2,"11",0,0,NA,"[False]","[False]",6,"[1436]","[118.77802483328855]",250,NA,"[149.39999997615814]","[1286.6000000238419]","NR-cue","[False]","stimulus_wheel_display_event",119
2,"11",0,0,NA,"[False]","[False]",6,"[1415.9000000953674]","[41.016684121066646]",150,NA,"[229.70000004768372]","[1186.2000000476837]","Baseline","[False]","stimulus_wheel_display_event",120
2,"11",0,0,NA,"[False]","[False]",4,"[1195.5]","[-25.66665989090137]",150,NA,"[119]","[1076.5]","NR-cue","[False]","stimulus_wheel_display_event",121
2,"11",0,0,NA,"[False]","[False]",6,"[1366]","[98.91806035210763]",250,NA,"[84.89999997615814]","[1281.1000000238419]","NR-cue","[False]","stimulus_wheel_display_event",122
2,"11",0,0,NA,"[False]","[False]",4,"[1746.1000000238419]","[120.02506598911802]",250,NA,"[214.39999997615814]","[1531.7000000476837]","NR-cue","[False]","stimulus_wheel_display_event",123
2,"11",1,0,NA,"[False]","[False]",4,"[1505.2999999523163]","[28.358338000441677]",250,NA,"[264.5]","[1240.7999999523163]","R-cue","[False]","stimulus_wheel_display_event",124
2,"11",0,0,NA,"[False]","[False]",4,"[1256.7000000476837]","[-11.545164522210143]",50,NA,"[50.10000002384186]","[1206.6000000238419]","Baseline","[False]","stimulus_wheel_display_event",125
2,"11",0,0,NA,"[False]","[False]",4,"[1905.7000000476837]","[-54.52900688183911]",250,NA,"[470.10000002384186]","[1435.6000000238419]","Baseline","[False]","stimulus_wheel_display_event",126
2,"11",0,0,NA,"[False]","[False]",6,"[1480.4000000953674]","[156.72074584687576]",150,NA,"[219.30000007152557]","[1261.1000000238419]","Baseline","[False]","stimulus_wheel_display_event",127
2,"11",0,0,NA,"[False]","[False]",6,"[1791.9000000953674]","[-32.06432655357884]",250,NA,"[401.40000009536743]","[1390.5]","Baseline","[False]","stimulus_wheel_display_event",128
2,"11",0,0,NA,"[False]","[False]",4,"[1405.7000000476837]","[-65.55529674078855]",250,NA,"[168.5]","[1237.2000000476837]","NR-cue","[False]","stimulus_wheel_display_event",129
2,"11",0,0,NA,"[False]","[False]",4,"[1051.1000000238419]","[3.4994000783475485]",150,NA,"[235.79999995231628]","[815.3000000715256]","NR-cue","[False]","stimulus_wheel_display_event",130
2,"11",0,0,NA,"[False]","[False]",6,"[1085.8000000715256]","[-5.840357706287364]",150,NA,"[285]","[800.8000000715256]","Baseline","[False]","stimulus_wheel_display_event",131
2,"11",0,0,NA,"[False]","[False]",6,"[1385.6000000238419]","[-100.55694649816337]",150,NA,"[119.5]","[1266.1000000238419]","NR-cue","[False]","stimulus_wheel_display_event",132
2,"11",0,0,NA,"[False]","[False]",4,"[1825.8999999761581]","[-42.82924430319804]",150,NA,"[270.2999999523163]","[1555.6000000238419]","Baseline","[False]","stimulus_wheel_display_event",133
2,"11",0,0,NA,"[False]","[False]",6,"[1305.7999999523163]","[-18.255118703057775]",250,NA,"[114.70000004768372]","[1191.0999999046326]","Baseline","[False]","stimulus_wheel_display_event",134
2,"11",0,0,NA,"[False]","[False]",4,"[1035.8000000715256]","[-16.45323530645541]",250,NA,"[150.39999997615814]","[885.4000000953674]","Baseline","[False]","stimulus_wheel_display_event",135
2,"11",0,0,NA,"[False]","[False]",6,"[1505.2000000476837]","[-16.53413299164754]",250,NA,"[399.39999997615814]","[1105.8000000715256]","Baseline","[False]","stimulus_wheel_display_event",136
2,"11",1,0,NA,"[False]","[False]",4,"[995.5]","[-10.16913932790743]",50,NA,"[113.60000002384186]","[881.8999999761581]","R-cue","[False]","stimulus_wheel_display_event",137
2,"11",0,0,NA,"[False]","[False]",4,"[1201]","[-30.81137093013845]",150,NA,"[165]","[1036]","Baseline","[False]","stimulus_wheel_display_event",138
2,"11",0,0,NA,"[False]","[False]",6,"[1056.6000000238419]","[30.43373011044548]",50,NA,"[316.3000000715256]","[740.2999999523163]","NR-cue","[False]","stimulus_wheel_display_event",139
2,"11",0,0,NA,"[False]","[False]",6,"[1666.1000000238419]","[124.17474411461001]",50,NA,"[185.60000002384186]","[1480.5]","NR-cue","[False]","stimulus_wheel_display_event",140
2,"11",1,0,NA,"[False]","[False]",4,"[1175.2999999523163]","[114.9386905429555]",150,NA,"[114.39999997615814]","[1060.8999999761581]","R-cue","[False]","stimulus_wheel_display_event",141
2,"11",0,0,NA,"[False]","[False]",4,"[1351]","[-28.425942865427487]",150,NA,"[98.89999997615814]","[1252.1000000238419]","NR-cue","[False]","stimulus_wheel_display_event",142
2,"11",1,0,NA,"[False]","[False]",4,"[1231]","[22.88449643371456]",50,NA,"[165.20000004768372]","[1065.7999999523163]","R-cue","[False]","stimulus_wheel_display_event",143
2,"11",0,0,NA,"[False]","[False]",4,"[1030.2000000476837]","[-26.300814078395376]",250,NA,"[78.20000004768372]","[952]","NR-cue","[False]","stimulus_wheel_display_event",144
2,"11",0,0,NA,"[False]","[False]",6,"[1275.5]","[-152.11646558554304]",150,NA,"[233.79999995231628]","[1041.7000000476837]","Baseline","[False]","stimulus_wheel_display_event",145
2,"11",0,0,NA,"[False]","[False]",4,"[1230.2000000476837]","[-28.49934627965456]",150,NA,"[100.20000004768372]","[1130]","NR-cue","[False]","stimulus_wheel_display_event",146
2,"11",1,0,NA,"[False]","[False]",4,"[1671]","[16.35402463626133]",150,NA,"[450.39999997615814]","[1220.6000000238419]","R-cue","[False]","stimulus_wheel_display_event",147
