uid,start_date_local,session,age,colorblind,gender,num_items,ColorN,redundancy,response_error,response_RT,rotation,response_degrees,response_radians,target_angle_norotation,response_derotated_degress,target_color,target_patchN,Patch_Locations1,Patch_Locations2,Patch_Locations3,Patch_Locations4,Patch_Locations5,Patch_Locations6,Patch_Color_Angle1,Patch_Color_Angle2,Patch_Color_Angle3,Patch_Color_Angle4,Patch_Color_Angle5,Patch_Color_Angle6,all_patch_colors,leave_center_RT,started_outof_center,too_fast_trigger,too_slow_trigger,timeout,tab_away_count,points,Gestalt,num_itemsi,ColorNi,redundanti,Cnd
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,-26.6578197542188,1457.2000002861,62,347.342180245781,0.220920630835098,312,285.342180245781,"[238.51, 0, 226.53]",1,93,270,211,152,329,34,312,271,81,13,120,215,"[[238.51, 0, 226.53], [135.62, 97.47, 255], [183.05, 173.73, 0], [231.93, 70.49, 65.61], [84.84, 178.12, 0], [0, 236.89, 255]]",1407.09999990463,FALSE,FALSE,FALSE,FALSE,0,85,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-2.9414649939111,1194.90000009537,62,132.058535006089,-2.30485624121644,73,70.0585350060889,"[193.44, 169.33, 0]",1,193,14,NaN,NaN,NaN,NaN,73,282,NaN,NaN,NaN,NaN,"[[193.44, 169.33, 0], [178.13, 72.63, 255]]",1111.90000009537,FALSE,FALSE,FALSE,FALSE,0,98,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-47.8851651138554,1012,62,115.114834886145,-2.00913288665285,101,53.1148348861446,"[147.31, 179.4, 0]",1,240,61,NaN,NaN,NaN,NaN,101,338,NaN,NaN,NaN,NaN,"[[147.31, 179.4, 0], [248.59, 0, 171.88]]",985.60000038147,FALSE,FALSE,FALSE,FALSE,0,73,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,33.6997677461928,1031.7999997139,62,307.699767746193,0.912811252386669,212,245.699767746193,"[0, 238.85, 255]",1,327,148,NaN,NaN,NaN,NaN,212,57,NaN,NaN,NaN,NaN,"[[0, 238.85, 255], [209.52, 156.08, 0]]",974.39999961853,FALSE,FALSE,FALSE,FALSE,0,81,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-12.00221523278,1231.5,62,250.99778476722,1.90244754777953,201,188.99778476722,"[0, 242.39, 255]",1,106,17,195,284,NaN,NaN,201,116,137,14,NaN,NaN,"[[0, 242.39, 255], [102.97, 178.95, 0], [0, 191.01, 95.17], [231.16, 71.92, 60.85]]",1183.40000009537,FALSE,FALSE,FALSE,FALSE,0,93,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,35.431650301685,1682.69999980927,62,206.431650301685,2.68027332908964,109,144.431650301685,"[126.76, 179.66, 0]",1,199,22,140,258,81,317,109,49,128,267,340,195,"[[126.76, 179.66, 0], [215.48, 146.62, 0], [0, 176.11, 11.2], [114.49, 105.45, 255], [248.14, 0, 166.68], [0, 242.24, 246.33]]",1565.59999990463,FALSE,FALSE,FALSE,FALSE,0,80,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,6.9810827062152,908.60000038147,62,25.9810827062152,-0.453455436456414,317,323.981082706215,"[243.18, 0, 217.85]",1,333,154,NaN,NaN,NaN,NaN,317,193,NaN,NaN,NaN,NaN,"[[243.18, 0, 217.85], [0, 241.91, 243.1]]",844.60000038147,FALSE,FALSE,FALSE,FALSE,0,96,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,20.3128183608063,1493.7000002861,62,285.312818360806,1.30353722863899,203,223.312818360806,"[0, 242.14, 255]",1,165,76,254,343,NaN,NaN,203,29,324,252,NaN,NaN,"[[0, 242.14, 255], [224.51, 108.85, 0], [247.31, 0, 204.21], [0, 153.85, 255]]",1167.90000009537,FALSE,FALSE,FALSE,FALSE,0,89,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-37.4628166759166,2137.30000019073,62,177.537183324083,-3.09860839372203,153,115.537183324083,"[0, 212.69, 154.85]",1,84,173,262,351,NaN,NaN,153,249,32,77,NaN,NaN,"[[0, 212.69, 154.85], [0, 166.95, 255], [223.71, 116.44, 0], [188.46, 171.69, 0]]",2087.5,FALSE,FALSE,FALSE,FALSE,0,79,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,-6.77393769233537,1336.19999980927,62,86.2260623076646,-1.50492868829853,31,24.2260623076646,"[224, 114.02, 0]",1,144,26,321,85,203,262,31,120,104,354,209,273,"[[224, 114.02, 0], [84.84, 178.12, 0], [140.2, 179.63, 0], [243.44, 35.75, 129.43], [0, 240.36, 255], [144.75, 93.28, 255]]",1269.30000019073,FALSE,FALSE,FALSE,FALSE,0,96,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,29.2619017333639,1268.80000019073,62,206.261901733364,2.68323600050739,115,144.261901733364,"[106.86, 179.11, 0]",1,112,53,348,289,230,171,115,272,354,57,161,197,"[[106.86, 179.11, 0], [140.28, 95.39, 255], [243.44, 35.75, 129.43], [209.52, 156.08, 0], [0, 221.47, 176.86], [0, 242.44, 249.44]]",1228.2000002861,FALSE,FALSE,FALSE,FALSE,0,84,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,17.4852886910622,1292.90000009537,62,356.485288691062,0.0613432845980445,277,294.485288691062,"[160.94, 84.49, 255]",1,43,161,220,279,102,338,277,315,108,235,26,171,"[[160.94, 84.49, 255], [241.5, 0, 221.43], [129.63, 179.69, 0], [0, 209.08, 255], [225.1, 100.14, 0], [0, 230.54, 200.74]]",1259.90000009537,FALSE,FALSE,FALSE,FALSE,0,90,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-8.7819315821358,1105.5,62,200.218068417864,2.78872079130458,147,138.218068417864,"[0, 205.22, 135.83]",1,44,223,NaN,NaN,NaN,NaN,147,15,NaN,NaN,NaN,NaN,"[[0, 205.22, 135.83], [230.38, 73.32, 55.74]]",1045,FALSE,FALSE,FALSE,FALSE,0,95,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-52.8963911083897,1198.2999997139,62,225.10360889161,2.3543861738994,216,163.10360889161,"[0, 236.12, 255]",1,157,246,68,335,NaN,NaN,216,280,171,40,NaN,NaN,"[[0, 236.12, 255], [171.61, 77.5, 255], [0, 230.54, 200.74], [220.61, 132.81, 0]]",1088.59999990463,FALSE,FALSE,FALSE,FALSE,0,71,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,-17.5366549381284,1543.30000019073,62,160.463345061872,-2.80061370009344,116,98.4633450618716,"[102.97, 178.95, 0]",1,17,135,312,76,253,194,116,155,278,302,226,5,"[[102.97, 178.95, 0], [0, 215.01, 160.65], [164.62, 82.2, 255], [224.01, 0, 241], [0, 225.17, 255], [237.53, 58.01, 96.41]]",1252.40000009537,FALSE,FALSE,FALSE,FALSE,0,90,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,5.2586206237265,1140.60000038147,62,220.258620623727,2.43894717139447,153,158.258620623727,"[0, 212.69, 154.85]",1,95,184,273,6,NaN,NaN,153,265,337,87,NaN,NaN,"[[0, 212.69, 154.85], [101.9, 109.24, 255], [248.77, 0, 174.42], [174, 176.2, 0]]",1096.80000019073,FALSE,FALSE,FALSE,FALSE,0,97,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,13.2478010359055,1212.5,62,359.247801035905,0.0131283485535398,284,297.247801035905,"[184.22, 67.57, 255]",1,251,340,162,73,NaN,NaN,284,171,29,306,NaN,NaN,"[[184.22, 67.57, 255], [0, 230.54, 200.74], [224.51, 108.85, 0], [230.71, 0, 235.7]]",1125,FALSE,FALSE,FALSE,FALSE,0,93,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-32.7298005154449,951.199999809265,62,340.270199484555,0.344349979756189,311,278.270199484555,"[237.39, 0, 228.16]",1,233,144,322,55,NaN,NaN,311,166,0,240,NaN,NaN,"[[237.39, 0, 228.16], [0, 226.28, 189.23], [240.5, 48.91, 112.22], [0, 196.88, 255]]",880.599999904633,FALSE,FALSE,FALSE,FALSE,0,82,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,14.5790298998633,1167.30000019073,62,252.579029899863,1.87484961393377,176,190.579029899863,"[0, 234.23, 211.5]",1,91,270,NaN,NaN,NaN,NaN,176,30,NaN,NaN,NaN,NaN,"[[0, 234.23, 211.5], [224.27, 111.49, 0]]",1050.2000002861,FALSE,FALSE,FALSE,FALSE,0,92,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,10.062972497392,993.800000190735,62,238.062972497392,2.12820261001539,166,176.062972497392,"[0, 226.28, 189.23]",1,298,119,NaN,NaN,NaN,NaN,166,267,NaN,NaN,NaN,NaN,"[[0, 226.28, 189.23], [114.49, 105.45, 255]]",910.900000095367,FALSE,FALSE,FALSE,FALSE,0,94,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,-13.3349984631382,1213.59999990463,62,35.6650015368618,-0.622471704547075,347,333.665001536862,"[245.92, 11.98, 147.9]",1,223,46,105,282,341,164,347,286,169,55,77,231,"[[245.92, 11.98, 147.9], [189.91, 62.3, 255], [0, 228.9, 196.23], [211.14, 153.92, 0], [188.46, 171.69, 0], [0, 217.07, 255]]",1125.30000019073,FALSE,FALSE,FALSE,FALSE,0,93,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-38.4775886672718,1620.89999961853,62,162.522411332728,-2.83655118603665,139,100.522411332728,"[0, 194.04, 104.71]",1,207,296,29,118,NaN,NaN,139,340,116,52,NaN,NaN,"[[0, 194.04, 104.71], [248.14, 0, 166.68], [102.97, 178.95, 0], [213.4, 150.44, 0]]",1420.7999997139,FALSE,FALSE,FALSE,FALSE,0,79,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-1.97400611153483,976.200000286102,62,251.025993888465,1.90195520573471,191,189.025993888465,"[0, 241.44, 239.77]",1,294,115,NaN,NaN,NaN,NaN,191,321,NaN,NaN,NaN,NaN,"[[0, 241.44, 239.77], [245.86, 0, 210.27]]",928.5,FALSE,FALSE,FALSE,FALSE,0,99,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,20.0854762999625,1128.40000009537,62,10.0854762999625,-0.1760247680662,288,308.085476299962,"[195.24, 56.78, 255]",1,299,120,NaN,NaN,NaN,NaN,288,142,NaN,NaN,NaN,NaN,"[[195.24, 56.78, 255], [0, 198.4, 117.44]]",1081.80000019073,FALSE,FALSE,FALSE,FALSE,0,89,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,8.10102954516427,1250.2999997139,62,213.101029545164,2.56387070222676,143,151.101029545164,"[0, 199.81, 121.36]",1,334,216,275,157,98,39,143,315,266,67,210,19,"[[0, 199.81, 121.36], [241.5, 0, 221.43], [108.41, 107.36, 255], [200.16, 165.12, 0], [0, 239.91, 255], [227.1, 78.68, 27.84]]",1167.2999997139,FALSE,FALSE,FALSE,FALSE,0,95,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-6.15341258785141,1013.90000009537,62,75.8465874121486,-1.32377267674368,20,13.8465874121486,"[226.24, 79.97, 15.35]",1,142,321,NaN,NaN,NaN,NaN,20,356,NaN,NaN,NaN,NaN,"[[226.24, 79.97, 15.35], [242.54, 40.51, 123.86]]",864,FALSE,FALSE,FALSE,FALSE,0,97,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-11.1547641307462,1375.69999980927,62,129.845235869254,-2.26622688394712,79,67.8452358692538,"[185.81, 172.75, 0]",1,142,53,231,320,NaN,NaN,79,197,243,333,NaN,NaN,"[[185.81, 172.75, 0], [0, 242.44, 249.44], [0, 188.2, 255], [249.08, 0, 184.22]]",1143.59999990463,FALSE,FALSE,FALSE,FALSE,0,94,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,-72.0772295916495,1531,62,133.922770408351,-2.33739328701815,144,71.9227704083505,"[0, 201.2, 125.15]",1,139,316,257,80,198,21,144,75,229,315,25,283,"[[0, 201.2, 125.15], [191.01, 170.56, 0], [0, 220.54, 255], [241.5, 0, 221.43], [225.24, 96.93, 0], [181.22, 70.12, 255]]",1480.40000009537,FALSE,FALSE,FALSE,FALSE,0,60,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,-25.018570303036,1011.40000009537,62,107.981429696964,-1.88463147922281,71,45.981429696964,"[195.78, 168.02, 0]",1,133,192,15,251,74,310,71,261,172,191,39,310,"[[195.78, 168.02, 0], [68.82, 116.45, 255], [0, 231.33, 202.94], [0, 241.44, 239.77], [221.07, 131.01, 0], [236.19, 0, 229.75]]",916.60000038147,FALSE,FALSE,FALSE,FALSE,0,86,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-20.4403320310055,1595,62,129.559667968994,-2.26124278384959,88,67.5596679689945,"[172.37, 176.54, 0]",1,352,263,85,174,NaN,NaN,88,286,20,338,NaN,NaN,"[[172.37, 176.54, 0], [189.91, 62.3, 255], [226.24, 79.97, 15.35], [248.59, 0, 171.88]]",1395,FALSE,FALSE,FALSE,FALSE,0,89,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,6.69174584228699,1198.60000038147,62,5.69174584228698,-0.0993397051346057,297,303.691745842287,"[215.16, 25.94, 247.85]",1,281,103,192,14,NaN,NaN,297,219,136,349,NaN,NaN,"[[215.16, 25.94, 247.85], [0, 233.49, 255], [0, 189.46, 89.98], [245.32, 20.8, 142.76]]",1161.2000002861,FALSE,FALSE,FALSE,FALSE,0,96,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-6.84069549165559,949.400000095367,62,31.1593045083444,-0.543832456302122,336,329.159304508344,"[248.9, 0, 176.93]",1,302,123,NaN,NaN,NaN,NaN,336,201,NaN,NaN,NaN,NaN,"[[248.9, 0, 176.93], [0, 242.39, 255]]",932.300000190735,FALSE,FALSE,FALSE,FALSE,0,96,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-53.5441570210763,1095.09999990463,62,13.4558429789237,-0.234848763613581,5,311.455842978924,"[237.53, 58.01, 96.41]",1,187,8,NaN,NaN,NaN,NaN,5,297,NaN,NaN,NaN,NaN,"[[237.53, 58.01, 96.41], [215.16, 25.94, 247.85]]",1060.69999980927,FALSE,FALSE,FALSE,FALSE,0,70,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-24.2048151343207,1370.5,62,164.795184865679,-2.87621856733883,127,102.795184865679,"[23.05, 175.89, 0]",1,247,69,336,158,NaN,NaN,127,328,259,235,NaN,NaN,"[[23.05, 175.89, 0], [248.55, 0, 195.67], [42.14, 119.86, 255], [0, 209.08, 255]]",1320.30000019073,FALSE,FALSE,FALSE,FALSE,0,87,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,13.6907658765203,1130.59999990463,62,190.69076587652,2.95500358948466,115,128.69076587652,"[106.86, 179.11, 0]",1,11,190,NaN,NaN,NaN,NaN,115,157,NaN,NaN,NaN,NaN,"[[106.86, 179.11, 0], [0, 217.25, 166.24]]",1096.7000002861,FALSE,FALSE,FALSE,FALSE,0,92,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-0.751856314708448,936.300000190735,62,320.248143685292,0.693800776471361,259,258.248143685292,"[42.14, 119.86, 255]",1,258,80,347,169,NaN,NaN,259,0,305,180,NaN,NaN,"[[42.14, 119.86, 255], [240.5, 48.91, 112.22], [229.16, 0, 237.09], [0, 236.75, 219.61]]",902.400000095367,FALSE,FALSE,FALSE,FALSE,0,100,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,11.9710219310792,1100.30000019073,62,45.9710219310792,-0.802345693203853,332,343.971021931079,"[249.06, 0, 186.58]",1,131,309,42,220,NaN,NaN,332,256,39,151,NaN,NaN,"[[249.06, 0, 186.58], [0, 132.69, 255], [221.07, 131.01, 0], [0, 210.28, 148.8]]",1050.30000019073,FALSE,FALSE,FALSE,FALSE,0,93,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,25.9272470958557,1191.5,62,195.927247095856,2.86360975098841,108,133.927247095856,"[129.63, 179.69, 0]",1,246,69,305,128,187,10,108,276,304,48,198,131,"[[129.63, 179.69, 0], [157.12, 86.74, 255], [227.52, 0, 238.44], [216.14, 145.27, 0], [0, 242.48, 250.96], [0, 181.33, 56.25]]",1139,FALSE,FALSE,FALSE,FALSE,0,86,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,-157.527841007885,1276.09999990463,62,218.472158992115,2.47012680882664,314,156.472158992115,"[240.57, 0, 223.17]",1,22,81,258,317,199,140,314,82,249,7,222,131,"[[240.57, 0, 223.17], [181.62, 174.19, 0], [0, 166.95, 255], [236.23, 61.34, 89.52], [0, 230.32, 255], [0, 181.33, 56.25]]",1226.19999980927,FALSE,FALSE,FALSE,FALSE,0,12,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,-18.565051177078,948.900000095367,62,108.434948822922,-1.89254688119154,65,46.434948822922,"[202.21, 163.53, 0]",1,184,302,125,243,66,7,65,227,246,302,141,14,"[[202.21, 163.53, 0], [0, 223.7, 255], [0, 178.29, 255], [224.01, 0, 241], [0, 196.97, 113.37], [231.16, 71.92, 60.85]]",825.200000286102,FALSE,FALSE,FALSE,FALSE,0,90,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-54.4790718019277,1115.80000019073,62,212.520928198072,2.57399538072876,205,150.520928198072,"[0, 241.72, 255]",1,189,278,11,100,NaN,NaN,205,69,151,264,NaN,NaN,"[[0, 241.72, 255], [198.02, 166.62, 0], [0, 210.28, 148.8], [94.86, 111.09, 255]]",1085.90000009537,FALSE,FALSE,FALSE,FALSE,0,70,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,1.72471760762073,1042.2000002861,62,14.7247176076207,-0.256994803679364,311,312.724717607621,"[237.39, 0, 228.16]",1,143,322,NaN,NaN,NaN,NaN,311,75,NaN,NaN,NaN,NaN,"[[237.39, 0, 228.16], [191.01, 170.56, 0]]",992.099999904633,FALSE,FALSE,FALSE,FALSE,0,99,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-12.1267389325218,1333.30000019073,62,117.873261067478,-2.05727650569034,68,55.8732610674782,"[199.1, 165.88, 0]",1,165,344,NaN,NaN,NaN,NaN,68,1,NaN,NaN,NaN,NaN,"[[199.1, 165.88, 0], [239.94, 50.83, 109.19]]",1150.2000002861,FALSE,FALSE,FALSE,FALSE,0,93,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,7.04915064369855,1072.90000009537,62,75.0491506436986,-1.30985477955776,6,13.0491506436986,"[236.89, 59.69, 93.01]",1,251,72,NaN,NaN,NaN,NaN,6,354,NaN,NaN,NaN,NaN,"[[236.89, 59.69, 93.01], [243.44, 35.75, 129.43]]",923,FALSE,FALSE,FALSE,FALSE,0,96,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-12.9716037610503,1345.19999980927,62,187.02839623895,3.01892399808534,138,125.02839623895,"[0, 192.54, 100.07]",1,95,273,184,6,NaN,NaN,138,225,246,325,NaN,NaN,"[[0, 192.54, 100.07], [0, 226.56, 255], [0, 178.29, 255], [247.69, 0, 202.13]]",1313.2999997139,FALSE,FALSE,FALSE,FALSE,0,93,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,-33.5818686187472,2000.7999997139,62,216.418131381253,2.50597635356306,188,154.418131381253,"[0, 240.51, 234.58]",1,121,180,62,3,298,239,188,326,146,34,295,87,"[[0, 240.51, 234.58], [248.02, 0, 200.01], [0, 203.9, 132.37], [223.07, 121, 0], [211.26, 34.23, 250.45], [174, 176.2, 0]]",1924.5,FALSE,FALSE,FALSE,FALSE,0,81,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,32.9585100640065,1077.30000019073,62,240.958510064007,2.07766594586278,146,178.958510064007,"[0, 203.9, 132.37]",1,237,119,296,60,1,178,146,293,339,115,21,185,"[[0, 203.9, 132.37], [207.07, 41.4, 252.9], [248.38, 0, 169.3], [106.86, 179.11, 0], [225.58, 81.97, 0], [0, 239.31, 229.16]]",1011.30000019073,FALSE,FALSE,FALSE,FALSE,0,82,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-29.0129192904893,1259.09999990463,62,105.987080709511,-1.84982352295793,73,43.9870807095107,"[193.44, 169.33, 0]",1,129,308,NaN,NaN,NaN,NaN,73,148,NaN,NaN,NaN,NaN,"[[193.44, 169.33, 0], [0, 206.52, 139.19]]",1070.59999990463,FALSE,FALSE,FALSE,FALSE,0,84,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,35.5663162536045,1211.80000019073,62,199.566316253604,2.80009601247791,102,137.566316253604,"[145.01, 179.49, 0]",1,246,67,NaN,NaN,NaN,NaN,102,195,NaN,NaN,NaN,NaN,"[[145.01, 179.49, 0], [0, 242.24, 246.33]]",999.300000190735,FALSE,FALSE,FALSE,FALSE,0,80,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,3.31214131618545,1336.7000002861,62,126.312141316185,-2.2045627512118,61,64.3121413161854,"[206.04, 160.03, 0]",1,220,131,309,42,NaN,NaN,61,355,230,21,NaN,NaN,"[[206.04, 160.03, 0], [243, 38.19, 126.66], [0, 218.85, 255], [225.58, 81.97, 0]]",1036.90000009537,FALSE,FALSE,FALSE,FALSE,0,98,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-3.86989764584405,1121.09999990463,62,323.130102354156,0.643501108793284,265,261.130102354156,"[101.9, 109.24, 255]",1,298,209,120,31,NaN,NaN,265,29,211,83,NaN,NaN,"[[101.9, 109.24, 255], [224.51, 108.85, 0], [0, 239.41, 255], [180.16, 174.63, 0]]",988.099999904633,FALSE,FALSE,FALSE,FALSE,0,98,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-5.58149476694496,1898.40000009537,62,306.418505233055,0.935173501823301,250,244.418505233055,"[0, 162.8, 255]",1,259,170,81,348,NaN,NaN,250,132,223,117,NaN,NaN,"[[0, 162.8, 255], [0, 183.01, 64.59], [0, 229.14, 255], [98.86, 178.77, 0]]",1498.30000019073,FALSE,FALSE,FALSE,FALSE,0,97,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-21.4467938021497,1193.10000038147,62,333.55320619785,0.461583628443542,293,271.55320619785,"[207.07, 41.4, 252.9]",1,70,249,NaN,NaN,NaN,NaN,293,349,NaN,NaN,NaN,NaN,"[[207.07, 41.4, 252.9], [245.32, 20.8, 142.76]]",1148.60000038147,FALSE,FALSE,FALSE,FALSE,0,88,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-11.8351198224514,1368,62,191.164880177549,2.94672873390092,141,129.164880177549,"[0, 196.97, 113.37]",1,264,85,NaN,NaN,NaN,NaN,141,297,NaN,NaN,NaN,NaN,"[[0, 196.97, 113.37], [215.16, 25.94, 247.85]]",1274.59999990463,FALSE,FALSE,FALSE,FALSE,0,93,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,-0.475435963061443,1470.5,62,165.524564036939,-2.88894863537277,104,103.524564036939,"[140.2, 179.63, 0]",1,329,150,NaN,NaN,NaN,NaN,104,4,NaN,NaN,NaN,NaN,"[[140.2, 179.63, 0], [238.16, 56.29, 99.71]]",1344.09999990463,FALSE,FALSE,FALSE,FALSE,0,100,NA,2,2,0,1
HC,2024-04-29T16:32:51,3,22,No,Man,Four Items,Four Colors,Non-Redundant Cued,-46.0502120728856,1837.80000019073,62,153.949787927114,-2.68693068207516,138,91.9497879271144,"[0, 192.54, 100.07]",1,172,261,83,350,NaN,NaN,138,45,231,258,NaN,NaN,"[[0, 192.54, 100.07], [217.97, 140.96, 0], [0, 217.07, 255], [16.97, 121.51, 255]]",1458.5,FALSE,FALSE,FALSE,FALSE,0,74,NA,4,4,0,4
HC,2024-04-29T16:32:51,3,22,No,Man,Six Items,Six Colors,Non-Redundant Cued,5.06439745673254,1249.2999997139,62,303.064397456733,0.993713725986874,236,241.064397456733,"[0, 206.84, 255]",1,245,9,304,127,186,68,236,272,87,52,135,319,"[[0, 206.84, 255], [140.28, 95.39, 255], [174, 176.2, 0], [213.4, 150.44, 0], [0, 187.89, 84.43], [244.64, 0, 214.13]]",1199.5,FALSE,FALSE,FALSE,FALSE,0,97,NA,6,6,0,9
HC,2024-04-29T16:32:51,3,22,No,Man,Two Items,Two Colors,Non-Redundant Cued,11.5713663539412,1358.09999990463,62,98.5713663539412,-1.72039489106583,25,36.5713663539412,"[225.24, 96.93, 0]",1,282,103,NaN,NaN,NaN,NaN,25,326,NaN,NaN,NaN,NaN,"[[225.24, 96.93, 0], [248.02, 0, 200.01]]",1021.59999990463,FALSE,FALSE,FALSE,FALSE,0,94,NA,2,2,0,1
