ID,Session,Session_z,SessionPhase,CueType,Duration,Duration_ms,Grouping,AbsErr,SignedErr,RT,logRT
YILIU,2,-1.21868993799503,Early,R,200ms,200,Grouped,0.548014630445294,-0.548014630445294,1411.19730000355,7.25219377198791
YILIU,2,-1.21868993799503,Early,NR,100ms,100,Grouped,175.907423380709,-175.907423380709,1235.47479999979,7.11921062861992
YILIU,2,-1.21868993799503,Early,R,50ms,50,Separated,15.723602957684,15.723602957684,1228.34430000512,7.11342244400648
YILIU,2,-1.21868993799503,Early,R,150ms,150,Grouped,3.27905132528292,3.27905132528292,1028.66519999952,6.93601731845961
YILIU,2,-1.21868993799503,Early,NR,200ms,200,Separated,139.75487770095,139.75487770095,1406.89810000185,7.24914263089669
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Separated,13.9442046823209,-13.9442046823209,1442.61700000061,7.27421410427895
YILIU,2,-1.21868993799503,Early,R,350ms,350,Separated,28.3621669489312,28.3621669489312,1015.82889999554,6.92346020844043
YILIU,2,-1.21868993799503,Early,NR,250ms,250,Separated,82.8830583044304,-82.8830583044304,1124.82339999406,7.02538132453316
YILIU,2,-1.21868993799503,Early,R,50ms,50,Separated,11.0925766192909,11.0925766192909,797.971699998016,6.68207313315932
YILIU,2,-1.21868993799503,Early,NR,350ms,350,Separated,30.9278671274855,-30.9278671274855,1183.91580000025,7.07658269805052
YILIU,2,-1.21868993799503,Early,R,350ms,350,Separated,10.6977925178613,10.6977925178613,1255.04770000407,7.13492885881497
YILIU,2,-1.21868993799503,Early,R,50ms,50,Separated,29.4735080587349,29.4735080587349,1047.86469999817,6.95450975349129
YILIU,2,-1.21868993799503,Early,R,100ms,100,Separated,15.6111421845304,15.6111421845304,1008.86929999979,6.91658547777085
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Grouped,7.44773632710536,7.44773632710536,1164.36689999682,7.05993278480719
YILIU,2,-1.21868993799503,Early,R,350ms,350,Grouped,105.358338000442,105.358338000442,2876.53950000094,7.96434328817532
YILIU,2,-1.21868993799503,Early,R,100ms,100,Separated,80.0417099254886,-80.0417099254886,924.91699999664,6.82970400375311
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Separated,0.756988309908195,0.756988309908195,1310.05739999819,7.17782623202778
YILIU,2,-1.21868993799503,Early,NR,250ms,250,Separated,32.8624064158559,-32.8624064158559,1358.27769999742,7.21397277911097
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Separated,172.250505507133,172.250505507133,1362.44559999614,7.21703659913197
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Separated,135.6936996594,-135.6936996594,2003.51390000287,7.60265786791231
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Separated,55.8924231224851,55.8924231224851,1186.74509999983,7.07896962849923
YILIU,2,-1.21868993799503,Early,R,100ms,100,Separated,9.77093622157435,9.77093622157435,1216.79809999478,7.10397817946686
YILIU,2,-1.21868993799503,Early,NR,100ms,100,Separated,170.194419558135,170.194419558135,2240.69489999965,7.71454131995394
YILIU,2,-1.21868993799503,Early,R,50ms,50,Separated,20.3852210572138,20.3852210572138,1176.59780000395,7.07038233263764
YILIU,2,-1.21868993799503,Early,NR,100ms,100,Separated,119.604762356379,-119.604762356379,1131.85050000175,7.03160918290523
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Separated,8.42759814951046,-8.42759814951046,923.761300000479,6.82845370493507
YILIU,2,-1.21868993799503,Early,NR,100ms,100,Grouped,87.7269699799433,-87.7269699799433,1638.8905000058,7.40177476748565
YILIU,2,-1.21868993799503,Early,NR,100ms,100,Separated,45.9688425373276,-45.9688425373276,1021.05279999523,6.92858953082875
YILIU,2,-1.21868993799503,Early,NR,250ms,250,Separated,56.8451605286557,56.8451605286557,1818.30580000678,7.50566046741666
YILIU,2,-1.21868993799503,Early,NR,200ms,200,Grouped,19.4067759456639,-19.4067759456639,1375.83660000382,7.22681726144473
YILIU,2,-1.21868993799503,Early,R,300ms,300,Separated,32.8610275630211,32.8610275630211,1806.40850000054,7.49909589887621
YILIU,2,-1.21868993799503,Early,R,100ms,100,Grouped,5.18179069998169,5.18179069998169,1121.09770000097,7.0220635736018
YILIU,2,-1.21868993799503,Early,R,100ms,100,Separated,5.84757825978818,-5.84757825978818,1090.4143000007,6.99431299475039
YILIU,2,-1.21868993799503,Early,R,350ms,350,Grouped,4.60673735444701,4.60673735444701,985.531800004537,6.8931813939611
YILIU,2,-1.21868993799503,Early,R,250ms,250,Separated,3.51672853100229,3.51672853100229,1245.11840000196,7.12698590478023
